"Project_category","Species","SampleID","sampleID","Other_ID","Project","Model","Groups","Drug","Drug_batch","Dosage","Dosage_unit","Gender","Birth_date","Arrival_date","Arrival_age_week","Collection_date","Age_week","Strain","Cage_num","Source","Feed_site","Batch1","Comment","Time_Point","Bacteria_16s","X16s_lab","Metagenome","Metagenome_lab","Metabolism","Metabolism_lab","Immunity","Path"
"GV009","mice","X14878","14878","14878","ONC-2019-LZ-011","Hepa1_6","","Vehicle",NA,"0","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","1","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14879","14879","14879","ONC-2019-LZ-011","Hepa1_6","","Vehicle",NA,"0","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","1","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14880","14880","14880","ONC-2019-LZ-011","Hepa1_6","","Vehicle",NA,"0","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","1","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14881","14881","14881","ONC-2019-LZ-011","Hepa1_6","","Vehicle",NA,"0","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","2","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14882","14882","14882","ONC-2019-LZ-011","Hepa1_6","","Vehicle",NA,"0","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","2","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14883","14883","14883","ONC-2019-LZ-011","Hepa1_6","","Vehicle",NA,"0","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","2","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14884","14884","14884","ONC-2019-LZ-011","Hepa1_6","","Vehicle",NA,"0","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","2","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14885","14885","14885","ONC-2019-LZ-011","Hepa1_6","","Vehicle",NA,"0","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","2","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14896","14896","14896","ONC-2019-LZ-011","Hepa1_6","","GV009",NA,"125","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","7","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14897","14897","14897","ONC-2019-LZ-011","Hepa1_6","","GV009",NA,"125","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","7","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14898","14898","14898","ONC-2019-LZ-011","Hepa1_6","","GV009",NA,"125","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","7","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14899","14899","14899","ONC-2019-LZ-011","Hepa1_6","","GV009",NA,"125","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","7","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14900","14900","14900","ONC-2019-LZ-011","Hepa1_6","","GV009",NA,"125","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","7","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14966","14966","14966","ONC-2019-LZ-011","Hepa1_6","","GV009",NA,"125","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","8","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14967","14967","14967","ONC-2019-LZ-011","Hepa1_6","","GV009",NA,"125","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","8","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14968","14968","14968","ONC-2019-LZ-011","Hepa1_6","","GV009",NA,"125","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","8","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14969","14969","14969","ONC-2019-LZ-011","Hepa1_6","","GV009",NA,"125","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","8","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14970","14970","14970","ONC-2019-LZ-011","Hepa1_6","","GV009",NA,"125","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","8","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14501","14501","14501","ONC-2019-LZ-011","Hepa1_6","","GV009",NA,"500","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","9","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14926","14926","14926","ONC-2019-LZ-011","Hepa1_6","","GV009",NA,"500","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","9","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14927","14927","14927","ONC-2019-LZ-011","Hepa1_6","","GV009",NA,"500","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","9","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14928","14928","14928","ONC-2019-LZ-011","Hepa1_6","","GV009",NA,"500","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","9","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14929","14929","14929","ONC-2019-LZ-011","Hepa1_6","","GV009",NA,"500","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","9","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14930","14930","14930","ONC-2019-LZ-011","Hepa1_6","","GV009",NA,"500","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","9","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
"GV009","mice","X14951","14951","14951","ONC-2019-LZ-011","Hepa1_6","","GV009",NA,"500","mpk","Female",NA,NA,4,"2019/6/26",NA,"C57BL/6","10","Lingchang","Pengli","20200720-16S","",NA,"y","Fengyuan","","","","",NA,NA
